ano_campeonato,data,rodada,estadio,publico,publico_max,time_mandante,time_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante
2015,2015-07-12,13,Estádio Governador Magalhães Pinto,10675,57483,Cruzeiro,Goiás EC,12,13,32900000,8850000,27.3,25.3
2015,2015-07-19,14,Estádio Governador Magalhães Pinto,13860,57483,Cruzeiro,Avaí FC,11,13,29400000,8600000,27.7,26.4
2015,2015-08-09,17,Estádio Governador Magalhães Pinto,20839,57483,Cruzeiro,Palmeiras,14,5,34400000,29500000,27.7,28.5
2015,2015-08-16,19,Estádio Governador Magalhães Pinto,14166,57483,Cruzeiro,Internacional,14,11,35500000,22250000,27.6,24.1
2015,2015-08-30,21,Estádio Governador Magalhães Pinto,8271,57483,Cruzeiro,Santos FC,16,11,28400000,16250000,27.8,27.2
2015,2015-09-06,23,Estádio Governador Magalhães Pinto,39040,57483,Cruzeiro,Figueirense FC,16,14,28000000,14000000,27.8,25.3
2015,2015-09-13,25,Estádio Governador Magalhães Pinto,45991,57483,Cruzeiro,Atlético-MG,14,2,35750000,37500000,28.9,27.7
2015,2015-09-17,26,Estádio Governador Magalhães Pinto,19888,57483,Cruzeiro,Vasco da Gama,14,20,NA,NA,NA,NA
2015,2015-09-27,28,Estádio Governador Magalhães Pinto,22897,57483,Cruzeiro,Coritiba FC,13,14,29500000,9600000,28.9,26.9
2015,2015-10-04,29,Estádio Governador Magalhães Pinto,29294,57483,Cruzeiro,Grêmio,13,3,39250000,27750000,28,26.8
2015,2015-10-18,31,Estádio Governador Magalhães Pinto,38577,57483,Cruzeiro,Fluminense,13,11,37500000,35650000,28.6,25.4
2015,2015-11-08,34,Estádio Governador Magalhães Pinto,33417,57483,Cruzeiro,São Paulo,10,5,38500000,44000000,28.8,27.1
2015,2015-11-15,35,Estádio Governador Magalhães Pinto,25851,57483,Cruzeiro,Sport Recife,10,7,33000000,22500000,28.8,27
2015,2015-11-29,37,Estádio Governador Magalhães Pinto,24933,57483,Cruzeiro,Joinville-SC,8,20,32000000,6800000,29,25.5
2015,2015-05-17,2,Estádio Jornalista Mário Filho,28794,87101,Flamengo,Sport Recife,15,1,26000000,15850000,27.5,28
2015,2015-05-31,4,Estádio Jornalista Mário Filho,25289,87101,Flamengo,Fluminense,17,12,30500000,36500000,27.5,27.5
2015,2015-06-06,6,Estádio Jornalista Mário Filho,20156,87101,Flamengo,Chapecoense,19,7,35500000,13250000,26.5,28
2015,2015-06-20,8,Estádio Jornalista Mário Filho,36774,87101,Flamengo,Atlético-MG,17,6,28250000,31250000,27.6,27.9
2015,2015-07-05,11,Estádio Jornalista Mário Filho,17986,87101,Flamengo,Figueirense FC,16,12,22250000,13500000,25.9,28.3
2015,2015-07-12,13,Estádio Jornalista Mário Filho,29872,87101,Flamengo,Corinthians,14,5,24000000,46750000,25.5,27.3
2015,2015-07-18,14,Estádio Jornalista Mário Filho,51055,87101,Flamengo,Grêmio,17,4,26000000,29850000,27.3,25.8
2015,2015-08-02,16,Estádio Jornalista Mário Filho,61421,87101,Flamengo,Santos FC,12,15,30750000,25000000,27.7,26.3
2015,2015-08-13,18,Estádio Jornalista Mário Filho,20881,78838,Flamengo,Atlético-PR,15,6,22000000,16100000,27.1,24.7
2015,2015-08-23,20,Estádio Jornalista Mário Filho,42954,78838,Flamengo,São Paulo,13,7,28500000,35600000,28,26
2015,2015-09-03,22,Arena das Dunas,22825,45000,Flamengo,Avaí FC,10,15,29250000,7650000,28.1,26.3
2015,2015-09-11,24,Estádio Jornalista Mário Filho,43017,78838,Flamengo,Cruzeiro,7,13,25250000,27750000,26.4,28
2015,2015-09-18,26,Estádio Jornalista Mário Filho,67011,78838,Flamengo,Coritiba FC,5,16,31000000,9200000,25.9,27.8
2015,2015-09-27,28,Estádio Jornalista Mário Filho,40240,78838,Flamengo,Vasco da Gama,6,20,NA,NA,NA,NA
2015,2015-10-04,29,Estádio Jornalista Mário Filho,52462,78838,Flamengo,Joinville-SC,7,20,29750000,8850000,26,27.5
2015,2015-10-18,31,Estádio Jornalista Mário Filho,24599,78838,Flamengo,Internacional,8,9,35000000,32750000,27.3,26.9
2015,2015-11-08,34,Estádio Jornalista Mário Filho,12634,78838,Flamengo,Goiás EC,11,17,23250000,13850000,26.9,25.1
2015,2015-11-22,36,Estádio Nacional de Brasília Mané Garrincha,12814,71400,Flamengo,Ponte Preta,11,9,31000000,13500000,28.3,27.1
2015,2015-12-06,38,Estádio Jornalista Mário Filho,16070,78838,Flamengo,Palmeiras,12,11,19750000,21000000,26.8,27.3
2015,2015-05-16,2,Estádio do Governo do Estado de Goiás,0,50049,Goiás EC,Atlético-PR,14,2,6200000,18550000,23.3,25.8
2015,2015-05-31,4,Estádio Serra Dourada,3859,50049,Goiás EC,Grêmio,2,11,10000000,32000000,23.4,25.1
2015,2015-06-08,6,Estádio Serra Dourada,1105,50049,Goiás EC,Avaí FC,8,10,8850000,10500000,23.4,26
2015,2015-06-28,9,Estádio Serra Dourada,2419,50049,Goiás EC,Fluminense,15,5,9100000,31750000,24.4,28.4
2015,2015-07-05,11,Estádio Serra Dourada,9573,50049,Goiás EC,Corinthians,17,6,8100000,46750000,25.3,27.2
2015,2015-07-09,12,Estádio Serra Dourada,1829,50049,Goiás EC,Santos FC,15,16,8450000,25000000,24.9,25.3
2015,2015-07-26,15,Estádio Serra Dourada,12248,50049,Goiás EC,Flamengo,16,14,9000000,27000000,25,26.3
2015,2015-08-09,17,Estádio Serra Dourada,7762,50049,Goiás EC,Atlético-MG,17,1,10500000,28500000,24.9,27.9
2015,2015-08-13,18,Estádio Serra Dourada,1619,50049,Goiás EC,Chapecoense,17,9,9750000,12750000,23.7,28.5
2015,2015-08-22,20,Estádio Serra Dourada,12154,50049,Goiás EC,Vasco da Gama,17,20,NA,NA,NA,NA
2015,2015-09-03,22,Estádio Serra Dourada,16024,50049,Goiás EC,Palmeiras,16,4,9500000,22650000,25.3,26.5
2015,2015-09-11,24,Estádio Serra Dourada,2650,50049,Goiás EC,Sport Recife,17,9,13750000,22750000,25.7,27.6
2015,2015-09-17,26,Estádio Serra Dourada,2885,50049,Goiás EC,Ponte Preta,15,12,13000000,16000000,24.3,27.7
2015,2015-09-20,27,Estádio Serra Dourada,3961,50049,Goiás EC,Joinville-SC,17,19,13750000,7950000,25,26.2
2015,2015-10-04,29,Estádio Serra Dourada,3695,50049,Goiás EC,Figueirense FC,16,18,14250000,14750000,26.1,25.8
2015,2015-10-25,32,Estádio Serra Dourada,13101,50049,Goiás EC,Cruzeiro,18,11,13600000,33000000,25.3,29.2
2015,2015-11-01,33,Estádio Serra Dourada,6420,50049,Goiás EC,Internacional,18,6,12950000,32750000,25.5,27
2015,2015-11-18,35,Estádio Serra Dourada,16896,50049,Goiás EC,Coritiba FC,17,18,10850000,7600000,26.1,26.5
2015,2015-12-06,38,Estádio Serra Dourada,34284,50049,Goiás EC,São Paulo,19,4,13000000,35500000,26.8,27.3
2015,2015-05-09,1,Allianz Parque,28781,43600,Palmeiras,Atlético-MG,10,9,19250000,18000000,28.2,27.6
2015,2015-05-24,3,Allianz Parque,37337,43600,Palmeiras,Goiás EC,13,4,25000000,5450000,28.4,22.8
2015,2015-06-05,5,Allianz Parque,36199,43600,Palmeiras,Internacional,11,14,29250000,22750000,28.4,27.6
2015,2015-06-14,7,Allianz Parque,26181,43600,Palmeiras,Fluminense,15,5,31250000,27000000,29.5,28.5
2015,2015-06-28,9,Allianz Parque,29233,43600,Palmeiras,São Paulo,14,2,31000000,54000000,27.5,28.9
2015,2015-07-02,10,Allianz Parque,32742,43600,Palmeiras,Chapecoense,11,9,31000000,12900000,27.5,29.1
2015,2015-07-09,12,Allianz Parque,37530,43600,Palmeiras,Avaí FC,7,13,28750000,7750000,28.8,26.3
2015,2015-07-19,14,Allianz Parque,38220,43600,Palmeiras,Santos FC,7,16,32000000,27000000,28,26.6
2015,2015-08-02,16,Allianz Parque,38794,43600,Palmeiras,Atlético-PR,3,8,32000000,13100000,28,23.5
2015,2015-08-16,19,Allianz Parque,37739,43600,Palmeiras,Flamengo,8,13,23000000,24250000,29.6,26.4
2015,2015-08-30,21,Allianz Parque,28907,43600,Palmeiras,Joinville-SC,5,19,23250000,7500000,27.9,25.4
2015,2015-09-06,23,Allianz Parque,35707,43600,Palmeiras,Corinthians,6,1,25000000,39500000,29.2,26.2
2015,2015-09-13,25,Allianz Parque,22794,43600,Palmeiras,Figueirense FC,8,17,20250000,12850000,29.5,27.8
2015,2015-09-19,27,Allianz Parque,21257,43600,Palmeiras,Grêmio,5,3,22500000,15800000,29.1,24.6
2015,2015-10-15,30,Allianz Parque,28981,43600,Palmeiras,Ponte Preta,6,9,19750000,13100000,29.7,28
2015,2015-10-25,32,Estádio Municipal Paulo Machado de Carvalho,19395,37730,Palmeiras,Sport Recife,5,9,22250000,23000000,26.7,27.5
2015,2015-11-08,34,Allianz Parque,28800,43600,Palmeiras,Vasco da Gama,9,20,NA,NA,NA,NA
2015,2015-11-21,36,Allianz Parque,19395,43600,Palmeiras,Cruzeiro,10,8,27000000,37500000,26.3,28.7
2015,2015-11-29,37,Allianz Parque,15037,43600,Palmeiras,Coritiba FC,10,15,23500000,9000000,26.5,27.8
2015,2015-05-17,2,Estádio Urbano Caldeira,7246,20120,Santos FC,Cruzeiro,11,17,20000000,38500000,27.7,27.7
2015,2015-05-31,4,Estádio Urbano Caldeira,7964,20120,Santos FC,Sport Recife,10,1,23750000,13000000,27.3,25.9
2015,2015-06-06,6,Estádio Urbano Caldeira,5508,20120,Santos FC,Ponte Preta,14,2,26000000,15250000,26,27
2015,2015-06-20,8,Estádio Urbano Caldeira,7674,20120,Santos FC,Corinthians,16,5,21500000,35500000,25.2,28.5
2015,2015-07-05,11,Estádio Urbano Caldeira,4942,20120,Santos FC,Grêmio,15,4,25000000,29500000,24.5,26.7
2015,2015-07-11,13,Estádio Urbano Caldeira,8393,20120,Santos FC,Figueirense FC,17,11,26500000,13000000,25.2,27.3
2015,2015-07-26,15,Estádio Urbano Caldeira,12974,20120,Santos FC,Joinville-SC,17,20,21500000,6470000,25.8,26.4
2015,2015-08-09,17,Estádio Urbano Caldeira,12657,20120,Santos FC,Coritiba FC,15,18,25250000,6550000,26.2,25.7
2015,2015-08-13,18,Estádio Urbano Caldeira,12038,20120,Santos FC,Vasco da Gama,13,19,25250000,11500000,26.2,29.1
2015,2015-08-22,20,Estádio Urbano Caldeira,12036,20120,Santos FC,Avaí FC,12,16,25250000,5650000,26.2,27.5
2015,2015-09-04,22,Estádio Urbano Caldeira,8047,20120,Santos FC,Chapecoense,9,11,13750000,11250000,27.1,27
2015,2015-09-10,24,Estádio Urbano Caldeira,5552,20120,Santos FC,São Paulo,8,4,19250000,32000000,26.5,25.6
2015,2015-09-17,26,Estádio Urbano Caldeira,6179,20120,Santos FC,Atlético-MG,8,2,30000000,36250000,26.5,26.9
2015,2015-09-27,28,Estádio Urbano Caldeira,11043,20120,Santos FC,Internacional,8,7,27500000,29250000,24.9,25.9
2015,2015-10-04,29,Estádio Urbano Caldeira,7491,20120,Santos FC,Fluminense,5,12,29500000,31100000,26.4,26.4
2015,2015-10-18,31,Estádio Urbano Caldeira,6198,20120,Santos FC,Goiás EC,4,18,19250000,14250000,26.1,26
2015,2015-11-01,33,Estádio Urbano Caldeira,11767,20120,Santos FC,Palmeiras,4,8,28250000,22000000,26,27.7
2015,2015-11-20,35,Estádio Urbano Caldeira,8071,20120,Santos FC,Flamengo,4,11,25750000,24750000,25.9,27.3
2015,2015-12-06,38,Estádio Urbano Caldeira,3836,20120,Santos FC,Atlético-PR,7,10,33000000,12900000,23.6,25.4
2015,2015-05-10,1,Estádio Jornalista Mário Filho,19185,82238,Fluminense,Joinville-SC,6,18,26250000,7200000,26.3,28.6
2015,2015-05-24,3,Estádio Jornalista Mário Filho,14932,82238,Fluminense,Corinthians,11,1,27500000,37850000,27.5,28.8
2015,2015-06-04,5,Estádio Jornalista Mário Filho,23004,82238,Fluminense,Coritiba FC,9,16,35250000,12750000,27.4,26.1
2015,2015-06-08,6,Estádio Jornalista Mário Filho,13108,82238,Fluminense,Sport Recife,6,3,36500000,16500000,27.5,26.9
2015,2015-06-25,8,Estádio Jornalista Mário Filho,7033,82238,Fluminense,Ponte Preta,8,4,36750000,13000000,26.9,28.4
2015,2015-07-03,10,Estádio Jornalista Mário Filho,11437,82238,Fluminense,Santos FC,4,14,36350000,23000000,26.7,24.4
2015,2015-07-10,12,Estádio Jornalista Mário Filho,14339,82238,Fluminense,Cruzeiro,4,12,29600000,48750000,27.2,27.2
2015,2015-07-19,14,Estádio Jornalista Mário Filho,41764,82238,Fluminense,Vasco da Gama,2,19,32350000,10850000,26.8,27.8
2015,2015-08-01,16,Estádio Jornalista Mário Filho,33288,82238,Fluminense,Grêmio,7,6,29600000,17730000,26.8,25.3
2015,2015-08-16,19,Estádio Jornalista Mário Filho,23130,82238,Fluminense,Figueirense FC,6,15,33500000,14450000,27.7,26.2
2015,2015-08-30,21,Estádio Jornalista Mário Filho,20533,82238,Fluminense,Atlético-MG,4,2,25000000,34000000,27.5,27.9
2015,2015-09-06,23,Estádio Jornalista Mário Filho,55999,82238,Fluminense,Flamengo,8,10,24500000,31000000,28,28.1
2015,2015-09-17,26,Estádio Jornalista Mário Filho,11063,82238,Fluminense,Palmeiras,11,6,38750000,22500000,26.4,29.4
2015,2015-09-26,28,Estádio Jornalista Mário Filho,9238,82238,Fluminense,Goiás EC,12,16,36500000,14250000,27.6,25.4
2015,2015-10-15,30,Estádio Jornalista Mário Filho,8357,82238,Fluminense,São Paulo,13,5,36100000,38750000,26,27.1
2015,2015-10-24,32,Estádio Jornalista Mário Filho,7012,82238,Fluminense,Atlético-PR,12,13,30550000,19550000,27.6,25.7
2015,2015-11-08,34,Estádio Jornalista Mário Filho,4153,82238,Fluminense,Chapecoense,13,14,35750000,12200000,26.3,29
2015,2015-11-22,36,Estádio Estadual Kléber José de Andrade,9183,21152,Fluminense,Avaí FC,14,16,32350000,11500000,27.7,26.5
2015,2015-11-28,37,Estádio Jornalista Mário Filho,6645,82238,Fluminense,Internacional,14,5,26100000,22500000,25.5,26.9
2015,2015-05-10,1,Estádio Cícero Pompeu de Toledo,13656,67428,São Paulo,Flamengo,3,15,27250000,28000000,26.5,26.5
2015,2015-05-23,3,Estádio Cícero Pompeu de Toledo,12690,67428,São Paulo,Joinville-SC,9,17,45000000,5450000,28.5,29.4
2015,2015-06-04,5,Estádio Cícero Pompeu de Toledo,13847,67428,São Paulo,Santos FC,6,12,55250000,18500000,28,26.8
2015,2015-06-07,6,Estádio Cícero Pompeu de Toledo,16952,67428,São Paulo,Grêmio,5,9,45750000,26100000,28.8,24.7
2015,2015-06-21,8,Estádio Cícero Pompeu de Toledo,21364,67428,São Paulo,Avaí FC,1,9,54750000,9750000,26.3,27
2015,2015-07-05,11,Estádio Cícero Pompeu de Toledo,10539,67428,São Paulo,Fluminense,7,3,40750000,33100000,28.2,27.9
2015,2015-07-12,13,Estádio Cícero Pompeu de Toledo,59612,67428,São Paulo,Coritiba FC,7,18,46000000,6450000,27.3,26.1
2015,2015-07-26,15,Estádio Cícero Pompeu de Toledo,29719,67428,São Paulo,Cruzeiro,7,12,40100000,26900000,25.7,28.5
2015,2015-08-09,17,Estádio Cícero Pompeu de Toledo,31248,67428,São Paulo,Corinthians,7,2,33850000,45750000,28.8,26.5
2015,2015-08-16,19,Estádio Cícero Pompeu de Toledo,25452,67428,São Paulo,Goiás EC,4,17,33250000,10250000,26.8,24.7
2015,2015-08-30,21,Estádio Cícero Pompeu de Toledo,12145,67428,São Paulo,Ponte Preta,7,12,38850000,12500000,26.3,27
2015,2015-09-06,23,Estádio Cícero Pompeu de Toledo,20935,67428,São Paulo,Internacional,5,11,27000000,24500000,26.1,26.2
2015,2015-09-18,26,Estádio Cícero Pompeu de Toledo,16502,67428,São Paulo,Chapecoense,4,13,35500000,13500000,28,27.8
2015,2015-09-27,28,Estádio Cícero Pompeu de Toledo,25047,67428,São Paulo,Palmeiras,5,4,42750000,21500000,26.9,27.6
2015,2015-10-04,29,Estádio Cícero Pompeu de Toledo,11066,67428,São Paulo,Atlético-PR,6,11,41750000,17250000,26,24.4
2015,2015-10-18,31,Estádio Cícero Pompeu de Toledo,18349,67428,São Paulo,Vasco da Gama,5,19,NA,NA,NA,NA
2015,2015-10-31,33,Estádio Cícero Pompeu de Toledo,14002,67428,São Paulo,Sport Recife,5,7,44000000,19250000,27.1,26.5
2015,2015-11-20,35,Estádio Cícero Pompeu de Toledo,18199,67428,São Paulo,Atlético-MG,5,2,44250000,35750000,27.4,27.8
2015,2015-11-28,37,Estádio Cícero Pompeu de Toledo,20034,67428,São Paulo,Figueirense FC,4,16,44250000,15500000,27.4,26.7
2015,2015-05-09,1,Arena Condá,5688,25000,Chapecoense,Coritiba FC,4,16,10000000,12850000,27.8,26.4
2015,2015-05-24,3,Arena Condá,6374,25000,Chapecoense,Santos FC,10,6,9750000,21500000,28.2,27.3
2015,2015-06-04,5,Arena Condá,6179,25000,Chapecoense,Joinville-SC,10,20,12750000,10000000,27.8,27
2015,2015-06-13,7,Arena Condá,8712,25000,Chapecoense,São Paulo,9,2,12750000,36750000,28.3,28.6
2015,2015-06-27,9,Arena Condá,7203,25000,Chapecoense,Sport Recife,9,1,13400000,17750000,29.4,27.6
2015,2015-07-05,11,Arena Condá,4349,25000,Chapecoense,Vasco da Gama,10,18,12400000,9600000,29.1,27.7
2015,2015-07-09,12,Arena Condá,13916,25000,Chapecoense,Grêmio,10,3,12400000,25750000,29.1,27.4
2015,2015-07-26,15,Arena Condá,8494,25000,Chapecoense,Fluminense,9,4,12150000,29600000,29,27.6
2015,2015-08-09,17,Arena Condá,8728,25000,Chapecoense,Figueirense FC,9,13,12000000,10000000,29,26.7
2015,2015-08-16,19,Arena Condá,8133,25000,Chapecoense,Atlético-MG,10,2,12650000,31750000,28.9,28.5
2015,2015-08-30,21,Arena Condá,13222,25000,Chapecoense,Corinthians,9,1,12150000,48000000,29.1,27.9
2015,2015-09-06,23,Arena Condá,5228,25000,Chapecoense,Ponte Preta,12,13,13400000,11500000,29.6,27.2
2015,2015-09-13,25,Arena Condá,10800,25000,Chapecoense,Flamengo,12,6,14650000,31250000,29.7,25.8
2015,2015-09-20,27,Arena Condá,5915,25000,Chapecoense,Cruzeiro,13,14,12250000,28750000,27.7,27.7
2015,2015-10-04,29,Arena Condá,16474,25000,Chapecoense,Palmeiras,17,4,10950000,30250000,28.6,28
2015,2015-10-25,32,Arena Condá,7919,25000,Chapecoense,Avaí FC,14,17,11550000,10250000,28.1,25.1
2015,2015-11-01,33,Arena Condá,12419,25000,Chapecoense,Atlético-PR,14,12,11450000,18250000,28.7,25.9
2015,2015-11-19,35,Arena Condá,12693,25000,Chapecoense,Internacional,13,6,9700000,25750000,29.8,27.7
2015,2015-11-29,37,Arena Condá,9831,25000,Chapecoense,Goiás EC,13,19,10200000,12250000,30.6,26.5
2015,2015-05-17,2,Estádio Doutor Adhemar de Barros,10144,20950,Corinthians,Chapecoense,5,4,42850000,9750000,28.5,28.2
2015,2015-05-31,4,Neo Química Arena,29479,49205,Corinthians,Palmeiras,3,16,35500000,29250000,28.2,29.1
2015,2015-06-13,7,Neo Química Arena,27270,49205,Corinthians,Internacional,8,10,33500000,19500000,28.1,28.1
2015,2015-06-28,9,Neo Química Arena,24786,49205,Corinthians,Figueirense FC,8,16,41500000,15000000,26.8,27.4
2015,2015-07-03,10,Neo Química Arena,26649,49205,Corinthians,Ponte Preta,8,6,46750000,15000000,27.2,26.5
2015,2015-07-10,12,Neo Química Arena,32442,49205,Corinthians,Atlético-PR,5,6,46750000,17000000,27.3,25.9
2015,2015-07-19,14,Neo Química Arena,36280,49205,Corinthians,Atlético-MG,3,1,40500000,34000000,26.7,27.8
2015,2015-07-30,16,Neo Química Arena,30340,49205,Corinthians,Vasco da Gama,2,18,43250000,10500000,27.3,27.5
2015,2015-08-13,18,Neo Química Arena,30941,49205,Corinthians,Sport Recife,2,3,44000000,18500000,27.3,27
2015,2015-08-23,20,Neo Química Arena,41014,49205,Corinthians,Cruzeiro,1,14,46750000,44500000,27.4,27.8
2015,2015-09-03,22,Neo Química Arena,29328,49205,Corinthians,Fluminense,1,7,33500000,25850000,27.7,27.4
2015,2015-09-10,24,Neo Química Arena,30126,49205,Corinthians,Grêmio,1,3,32000000,23000000,27.1,26.5
2015,2015-09-13,25,Neo Química Arena,41809,49205,Corinthians,Joinville-SC,1,19,48250000,9350000,28.6,24.9
2015,2015-09-20,27,Neo Química Arena,41748,49205,Corinthians,Santos FC,1,7,55250000,30000000,27.6,26.5
2015,2015-10-16,30,Neo Química Arena,41179,49205,Corinthians,Goiás EC,1,17,44250000,15000000,28,26.4
2015,2015-10-25,32,Neo Química Arena,43942,49205,Corinthians,Flamengo,1,10,54500000,30500000,27.5,26.8
2015,2015-11-07,34,Neo Química Arena,43688,49205,Corinthians,Coritiba FC,1,18,54500000,9100000,27.6,28.4
2015,2015-11-22,36,Neo Química Arena,44976,49205,Corinthians,São Paulo,1,4,23250000,30000000,28.6,26.7
2015,2015-12-06,38,Neo Química Arena,43652,49205,Corinthians,Avaí FC,1,16,47500000,10750000,27.6,25.2
2015,2015-05-16,2,Estádio Major Antônio Couto Pereira,11785,37182,Coritiba FC,Grêmio,16,7,9100000,24750000,26.7,25.3
2015,2015-05-30,4,Estádio Major Antônio Couto Pereira,9906,37182,Coritiba FC,Avaí FC,14,9,9850000,5450000,27.2,26.4
2015,2015-06-13,7,Estádio Major Antônio Couto Pereira,12043,37182,Coritiba FC,Flamengo,18,17,10500000,33500000,25.6,26.8
2015,2015-06-28,9,Estádio Major Antônio Couto Pereira,12395,37182,Coritiba FC,Cruzeiro,18,11,9850000,45250000,27.3,26.4
2015,2015-07-04,11,Estádio Major Antônio Couto Pereira,9531,37182,Coritiba FC,Joinville-SC,19,20,9200000,6250000,27.3,24.7
2015,2015-07-09,12,Estádio Major Antônio Couto Pereira,7515,37182,Coritiba FC,Ponte Preta,19,9,9200000,15000000,26.5,26.4
2015,2015-07-26,15,Estádio Major Antônio Couto Pereira,20467,37182,Coritiba FC,Corinthians,19,2,11100000,40000000,26.4,27.9
2015,2015-08-02,16,Estádio Major Antônio Couto Pereira,24595,37182,Coritiba FC,Goiás EC,19,17,10100000,10250000,26.4,24.7
2015,2015-08-13,18,Estádio Major Antônio Couto Pereira,15721,37182,Coritiba FC,Palmeiras,20,7,6600000,30750000,28.2,29
2015,2015-08-23,20,Estádio Major Antônio Couto Pereira,23479,37182,Coritiba FC,Chapecoense,18,9,8150000,13250000,28.6,28.9
2015,2015-09-03,22,Estádio Major Antônio Couto Pereira,10000,37182,Coritiba FC,Sport Recife,18,8,11850000,17650000,27.4,27.7
2015,2015-09-10,24,Estádio Major Antônio Couto Pereira,12619,37182,Coritiba FC,Fluminense,15,10,10100000,22350000,27.7,25.1
2015,2015-09-12,25,Estádio Major Antônio Couto Pereira,14656,37182,Coritiba FC,Internacional,16,10,9700000,24500000,28.4,24.3
2015,2015-09-20,27,Estádio Major Antônio Couto Pereira,30867,37182,Coritiba FC,Atlético-PR,15,9,9200000,23000000,27.8,25.7
2015,2015-10-03,29,Estádio Major Antônio Couto Pereira,14469,37182,Coritiba FC,Atlético-MG,14,2,7200000,38500000,29.7,28
2015,2015-10-25,32,Estádio Major Antônio Couto Pereira,15002,37182,Coritiba FC,São Paulo,16,7,9800000,45600000,28.6,27.7
2015,2015-11-01,33,Estádio Major Antônio Couto Pereira,6196,37182,Coritiba FC,Figueirense FC,17,15,10000000,15000000,28.1,25.9
2015,2015-11-22,36,Estádio Major Antônio Couto Pereira,0,37182,Coritiba FC,Santos FC,17,5,8850000,24250000,27.6,25.9
2015,2015-12-06,38,Estádio Major Antônio Couto Pereira,10322,37182,Coritiba FC,Vasco da Gama,15,18,NA,NA,NA,NA
2015,2015-05-17,2,Estádio Moisés Lucarelli,0,19728,Ponte Preta,São Paulo,8,3,8550000,49000000,26.4,26.7
2015,2015-05-30,4,Estádio Moisés Lucarelli,0,19728,Ponte Preta,Chapecoense,7,6,7950000,8500000,26.8,27.6
2015,2015-06-14,7,Estádio Moisés Lucarelli,9840,19728,Ponte Preta,Goiás EC,3,11,15250000,7600000,27,24.8
2015,2015-06-28,9,Estádio Moisés Lucarelli,4858,19728,Ponte Preta,Atlético-PR,7,3,14600000,14750000,26.4,24.9
2015,2015-07-05,11,Arena Pantanal,11074,19728,Ponte Preta,Palmeiras,8,9,11350000,31000000,25.8,27.5
2015,2015-07-12,13,Estádio Moisés Lucarelli,4733,19728,Ponte Preta,Atlético-MG,10,1,15000000,28750000,26.4,28.3
2015,2015-07-26,15,Estádio Moisés Lucarelli,4698,19728,Ponte Preta,Internacional,11,10,13750000,26500000,27.6,25.9
2015,2015-08-09,17,Estádio Moisés Lucarelli,11694,19728,Ponte Preta,Flamengo,12,11,14000000,30750000,27.1,27.7
